ID,region name,local government authority,postcode,location,longitude,latitude
1268,Grampians,Moorabool,3340,HOPETOUN PARK,144.5011642,-37.6937949
1269,Grampians,Moorabool,3342,INGLISTON,144.2916031,-37.6459885
1270,Grampians,Moorabool,3341,KOROBEIT,144.2916031,-37.6459885
1271,Grampians,Moorabool,3340,LONG FOREST,144.5083703,-37.6726328
1272,Grampians,Moorabool,3340,MADDINGLEY,144.433447,-37.687273
1273,Grampians,Moorabool,3340,MERRIMU,144.4534977,-37.6576917
1274,Grampians,Moorabool,3334,MORRISONS,144.1277592,-37.7827808
1275,Grampians,Moorabool,3334,MOUNT DORAN,144.0520226,-37.7210825
1276,Grampians,Moorabool,3342,MOUNT WALLACE,144.2219155,-37.7450823
1277,Grampians,Moorabool,3341,MYRNIONG,144.3444885,-37.6193762
1278,Grampians,Moorabool,3340,PARWAN,144.4704054,-37.7068482
1279,Grampians,Moorabool,3341,PENTLAND HILLS,144.4084522,-37.6641474
1280,Grampians,Moorabool,3340,ROWSLEY,144.3735813,-37.7213771
1281,Grampians,Moorabool,3340,STAUGHTON VALE,144.4259935,-37.7117909
1282,Grampians,Northern Grampians,3477,AVON PLAINS,142.9190348,-36.5652557
1283,Grampians,Northern Grampians,3384,BARKLY,143.1193517,-36.9721993
1284,Grampians,Northern Grampians,3477,BEAZLEYS BRIDGE,143.1661621,-36.7001815
1285,Grampians,Northern Grampians,3381,BELLELLEN,142.6027795,-37.11161739
1286,Grampians,Northern Grampians,3381,BELLFIELD,142.4867732,-37.1809828
1287,Grampians,Northern Grampians,3381,BLACK RANGE,142.7708675,-37.1325853
1288,Grampians,Northern Grampians,3387,BOLANGUM,142.9902687,-36.7518172
1289,Grampians,Northern Grampians,3387,CALLAWADDA,142.8955875,-36.6761314
1290,Grampians,Northern Grampians,3387,CAMPBELLS BRIDGE,142.9902687,-36.7518172
1291,Grampians,Northern Grampians,3477,CARAPOOEE,143.3149682,-36.7117952
1292,Grampians,Northern Grampians,3477,CARAPOOEE WEST,143.2361935,-36.7184346
1293,Grampians,Northern Grampians,3384,CONCONGELLA,143.1193517,-36.9721993
1294,Grampians,Northern Grampians,3477,COONOOER BRIDGE,143.315298,-36.4737352
1295,Grampians,Northern Grampians,3477,COONOOER WEST,143.2156943,-36.4241588
1296,Grampians,Northern Grampians,3385,DADSWELLS BRIDGE,142.5143394,-36.9179506
1297,Grampians,Northern Grampians,3477,DALYENONG,143.431202,-36.8170607
1298,Grampians,Northern Grampians,3385,DEEP LEAD,142.5905071,-36.90543093
1299,Grampians,Northern Grampians,3478,DOOBOOBETIC,143.202342,-36.3771851
1300,Grampians,Northern Grampians,3384,FRENCHMANS,143.1973316,-36.9778278
1301,Grampians,Northern Grampians,3381,FYANS CREEK,142.5613986,-37.087512
1302,Grampians,Northern Grampians,3387,GERMANIA,142.9902687,-36.7518172
1303,Grampians,Northern Grampians,3385,GLENORCHY,142.6542074,-36.9081649
1304,Grampians,Northern Grampians,3477,GOOROC,143.2020966,-36.4669721
1305,Grampians,Northern Grampians,3477,GOWAR EAST,143.4145784,-36.5479271
1306,Grampians,Northern Grampians,3477,GRAYS BRIDGE,142.9034752,-36.6175519
1307,Grampians,Northern Grampians,3477,GRE GRE,143.0577614,-36.6614929
1308,Grampians,Northern Grampians,3477,GRE GRE NORTH,143.0436831,-36.576529
1309,Grampians,Northern Grampians,3477,GRE GRE SOUTH,143.0088981,-36.6793136
1310,Grampians,Northern Grampians,3374,GREAT WESTERN,142.8527002,-37.1440452
1311,Grampians,Northern Grampians,3387,GREENS CREEK,142.9902687,-36.7518172
1312,Grampians,Northern Grampians,3381,HALLS GAP,142.5193633,-37.1368692
1313,Grampians,Northern Grampians,3381,ILLAWARRA,142.688028,-37.0606664
1314,Grampians,Northern Grampians,3384,JOEL JOEL,143.1193517,-36.9721993
1315,Grampians,Northern Grampians,3384,JOEL SOUTH,143.1193517,-36.9721993
